,,,,Content_Type,Sentiment,,Datetime,Time,Interval,,
,,,,photo,positive,,12:23:00 AM,12:23:00 AM,Late Night,,
,,,,photo,positive,,10:01:00 PM,10:01:00 PM,Night,,
,,,,photo,positive,,2:17:00 PM,2:17:00 PM,Afternoon,,
,,,,photo,positive,,1:58:00 PM,1:58:00 PM,Afternoon,,
,,,,photo,positive,,6:03:00 PM,6:03:00 PM,Evening,,
,,,,photo,positive,,10:44:00 PM,10:44:00 PM,Night,,
,,,,photo,positive,,12:54:00 AM,12:54:00 AM,Late Night,,
,,,,photo,positive,,9:29:00 PM,9:29:00 PM,Evening,,
,,,,photo,positive,,1:22:00 PM,1:22:00 PM,Afternoon,,
,,,,photo,positive,,12:05:00 AM,12:05:00 AM,Late Night,,
,,,,photo,positive,,4:42:00 PM,4:42:00 PM,Afternoon,,
,,,,photo,positive,,12:16:00 PM,12:16:00 PM,Afternoon,,
,,,,photo,positive,,9:20:00 AM,9:20:00 AM,Morning,,
,,,,photo,positive,,2:18:00 AM,2:18:00 AM,Late Night,,
,,,,photo,positive,,6:40:00 AM,6:40:00 AM,Morning,,
,,,,photo,positive,,4:46:00 PM,4:46:00 PM,Afternoon,,
,,,,photo,positive,,9:37:00 AM,9:37:00 AM,Morning,,
,,,,photo,positive,,7:12:00 AM,7:12:00 AM,Morning,,
,,,,photo,positive,,4:40:00 AM,4:40:00 AM,Late Night,,
,,,,photo,positive,,12:45:00 PM,12:45:00 PM,Afternoon,,
,,,,photo,positive,,8:33:00 AM,8:33:00 AM,Morning,,
,,,,photo,positive,,5:41:00 AM,5:41:00 AM,Late Night,,
,,,,photo,positive,,5:08:00 AM,5:08:00 AM,Late Night,,
,,,,photo,positive,,11:40:00 AM,11:40:00 AM,Afternoon,,
,,,,photo,positive,,12:46:00 AM,12:46:00 AM,Late Night,,
,,,,photo,positive,,11:56:00 AM,11:56:00 AM,Afternoon,,
,,,,photo,positive,,4:07:00 AM,4:07:00 AM,Late Night,,
,,,,photo,positive,,1:50:00 PM,1:50:00 PM,Afternoon,,
,,,,photo,positive,,5:53:00 PM,5:53:00 PM,Evening,,
,,,,photo,positive,,7:50:00 AM,7:50:00 AM,Morning,,
,,,,photo,positive,,7:31:00 AM,7:31:00 AM,Morning,,
,,,,photo,positive,,5:29:00 PM,5:29:00 PM,Evening,,
,,,,photo,positive,,3:57:00 PM,3:57:00 PM,Afternoon,,
,,,,photo,positive,,6:21:00 PM,6:21:00 PM,Evening,,
,,,,photo,positive,,12:19:00 AM,12:19:00 AM,Late Night,,
,,,,photo,positive,,1:47:00 PM,1:47:00 PM,Afternoon,,
,,,,photo,positive,,10:51:00 PM,10:51:00 PM,Night,,
,,,,photo,positive,,7:19:00 AM,7:19:00 AM,Morning,,
,,,,photo,positive,,12:56:00 PM,12:56:00 PM,Afternoon,,
,,,,photo,positive,,6:28:00 AM,6:28:00 AM,Morning,,
,,,,photo,positive,,10:31:00 AM,10:31:00 AM,Morning,,
,,,,photo,positive,,7:26:00 AM,7:26:00 AM,Morning,,
,,,,photo,positive,,9:40:00 PM,9:40:00 PM,Evening,,
,,,,photo,positive,,11:23:00 PM,11:23:00 PM,Night,,
,,,,photo,positive,,6:09:00 AM,6:09:00 AM,Morning,,
,,,,photo,positive,,1:49:00 PM,1:49:00 PM,Afternoon,,
,,,,photo,positive,,1:41:00 PM,1:41:00 PM,Afternoon,,
,,,,photo,positive,,8:15:00 PM,8:15:00 PM,Evening,,
,,,,photo,positive,,7:40:00 PM,7:40:00 PM,Evening,,
,,,,photo,positive,,7:25:00 PM,7:25:00 PM,Evening,,
,,,,photo,positive,,8:09:00 AM,8:09:00 AM,Morning,,
,,,,photo,positive,,5:47:00 PM,5:47:00 PM,Evening,,
,,,,photo,positive,,10:13:00 PM,10:13:00 PM,Night,,
,,,,photo,positive,,12:48:00 PM,12:48:00 PM,Afternoon,,
,,,,photo,positive,,10:20:00 PM,10:20:00 PM,Night,,
,,,,photo,positive,,11:38:00 PM,11:38:00 PM,Night,,
,,,,photo,positive,,6:05:00 PM,6:05:00 PM,Evening,,
,,,,photo,positive,,4:19:00 PM,4:19:00 PM,Afternoon,,
,,,,photo,positive,,3:42:00 AM,3:42:00 AM,Late Night,,
,,,,photo,positive,,11:25:00 AM,11:25:00 AM,Afternoon,,
,,,,photo,positive,,3:19:00 AM,3:19:00 AM,Late Night,,
,,,,photo,positive,,2:01:00 AM,2:01:00 AM,Late Night,,
,,,,photo,positive,,7:18:00 AM,7:18:00 AM,Morning,,
,,,,photo,positive,,8:35:00 PM,8:35:00 PM,Evening,,
,,,,photo,positive,,9:50:00 AM,9:50:00 AM,Morning,,
,,,,photo,neutral,,6:23:00 AM,6:23:00 AM,Morning,,
,,,,photo,neutral,,7:45:00 PM,7:45:00 PM,Evening,,
,,,,photo,negative,,11:49:00 PM,11:49:00 PM,Night,,
,,,,photo,positive,,8:46:00 PM,8:46:00 PM,Evening,,
,,,,photo,positive,,11:07:00 PM,11:07:00 PM,Night,,
,,,,photo,positive,,5:12:00 AM,5:12:00 AM,Late Night,,
,,,,photo,neutral,,3:59:00 AM,3:59:00 AM,Late Night,,
,,,,photo,negative,,1:25:00 AM,1:25:00 AM,Late Night,,
,,,,photo,negative,,6:11:00 PM,6:11:00 PM,Evening,,
,,,,photo,neutral,,1:45:00 AM,1:45:00 AM,Late Night,,
,,,,photo,negative,,3:11:00 AM,3:11:00 AM,Late Night,,
,,,,photo,neutral,,11:46:00 AM,11:46:00 AM,Afternoon,,
,,,,photo,neutral,,11:19:00 AM,11:19:00 AM,Afternoon,,
,,,,photo,negative,,9:41:00 PM,9:41:00 PM,Evening,,
,,,,photo,negative,,2:28:00 PM,2:28:00 PM,Afternoon,,
,,,,photo,negative,,7:00:00 AM,7:00:00 AM,Morning,,
,,,,photo,positive,,9:34:00 PM,9:34:00 PM,Evening,,
,,,,photo,positive,,10:16:00 PM,10:16:00 PM,Night,,
,,,,photo,negative,,10:32:00 PM,10:32:00 PM,Night,,
,,,,photo,positive,,4:23:00 PM,4:23:00 PM,Afternoon,,
,,,,photo,neutral,,3:09:00 PM,3:09:00 PM,Afternoon,,
,,,,photo,positive,,9:49:00 PM,9:49:00 PM,Evening,,
,,,,photo,positive,,1:32:00 AM,1:32:00 AM,Late Night,,
,,,,photo,positive,,12:31:00 PM,12:31:00 PM,Afternoon,,
,,,,photo,positive,,6:20:00 PM,6:20:00 PM,Evening,,
,,,,photo,negative,,5:29:00 PM,5:29:00 PM,Evening,,
,,,,photo,negative,,2:45:00 PM,2:45:00 PM,Afternoon,,
,,,,photo,negative,,9:59:00 AM,9:59:00 AM,Morning,,
,,,,photo,negative,,6:03:00 AM,6:03:00 AM,Morning,,
,,,,photo,positive,,6:30:00 PM,6:30:00 PM,Evening,,
,,,,photo,negative,,3:36:00 AM,3:36:00 AM,Late Night,,
,,,,photo,positive,,8:03:00 AM,8:03:00 AM,Morning,,
,,,,photo,positive,,2:30:00 AM,2:30:00 AM,Late Night,,
,,,,photo,negative,,11:03:00 PM,11:03:00 PM,Night,,
,,,,photo,neutral,,9:23:00 AM,9:23:00 AM,Morning,,
,,,,photo,negative,,3:17:00 AM,3:17:00 AM,Late Night,,
,,,,photo,negative,,10:41:00 AM,10:41:00 AM,Morning,,
,,,,photo,negative,,1:14:00 AM,1:14:00 AM,Late Night,,
,,,,photo,negative,,10:19:00 PM,10:19:00 PM,Night,,
,,,,photo,neutral,,10:38:00 AM,10:38:00 AM,Morning,,
,,,,photo,positive,,12:08:00 AM,12:08:00 AM,Late Night,,
,,,,photo,negative,,2:21:00 PM,2:21:00 PM,Afternoon,,
,,,,photo,negative,,10:04:00 AM,10:04:00 AM,Morning,,
,,,,photo,positive,,4:09:00 AM,4:09:00 AM,Late Night,,
,,,,photo,positive,,7:53:00 AM,7:53:00 AM,Morning,,
,,,,photo,positive,,7:34:00 AM,7:34:00 AM,Morning,,
,,,,photo,negative,,5:50:00 PM,5:50:00 PM,Evening,,
,,,,photo,positive,,3:38:00 PM,3:38:00 PM,Afternoon,,
,,,,photo,negative,,3:31:00 AM,3:31:00 AM,Late Night,,
,,,,photo,negative,,5:22:00 PM,5:22:00 PM,Evening,,
,,,,photo,negative,,8:53:00 PM,8:53:00 PM,Evening,,
,,,,photo,neutral,,11:51:00 PM,11:51:00 PM,Night,,
,,,,photo,positive,,5:01:00 PM,5:01:00 PM,Evening,,
,,,,photo,positive,,12:44:00 AM,12:44:00 AM,Late Night,,
,,,,photo,neutral,,6:03:00 AM,6:03:00 AM,Morning,,
,,,,photo,positive,,11:43:00 PM,11:43:00 PM,Night,,
,,,,photo,positive,,2:16:00 AM,2:16:00 AM,Late Night,,
,,,,photo,negative,,1:49:00 AM,1:49:00 AM,Late Night,,
,,,,photo,positive,,5:11:00 AM,5:11:00 AM,Late Night,,
,,,,photo,positive,,1:32:00 PM,1:32:00 PM,Afternoon,,
,,,,photo,positive,,5:19:00 PM,5:19:00 PM,Evening,,
,,,,photo,neutral,,8:09:00 AM,8:09:00 AM,Morning,,
,,,,photo,negative,,3:28:00 PM,3:28:00 PM,Afternoon,,
,,,,photo,negative,,9:45:00 AM,9:45:00 AM,Morning,,
,,,,photo,positive,,6:38:00 PM,6:38:00 PM,Evening,,
,,,,photo,negative,,7:06:00 AM,7:06:00 AM,Morning,,
,,,,photo,positive,,11:34:00 AM,11:34:00 AM,Afternoon,,
,,,,photo,neutral,,6:46:00 PM,6:46:00 PM,Evening,,
,,,,photo,positive,,9:11:00 AM,9:11:00 AM,Morning,,
,,,,photo,positive,,2:19:00 AM,2:19:00 AM,Late Night,,
,,,,photo,neutral,,6:53:00 AM,6:53:00 AM,Morning,,
,,,,photo,negative,,5:20:00 AM,5:20:00 AM,Late Night,,
,,,,photo,negative,,6:36:00 PM,6:36:00 PM,Evening,,
,,,,photo,negative,,9:16:00 AM,9:16:00 AM,Morning,,
,,,,photo,negative,,7:59:00 AM,7:59:00 AM,Morning,,
,,,,photo,positive,,11:41:00 PM,11:41:00 PM,Night,,
,,,,photo,neutral,,4:25:00 PM,4:25:00 PM,Afternoon,,
,,,,photo,negative,,1:43:00 AM,1:43:00 AM,Late Night,,
,,,,photo,positive,,9:16:00 AM,9:16:00 AM,Morning,,
,,,,photo,positive,,3:51:00 AM,3:51:00 AM,Late Night,,
,,,,photo,positive,,9:20:00 PM,9:20:00 PM,Evening,,
,,,,photo,positive,,5:02:00 AM,5:02:00 AM,Late Night,,
,,,,photo,positive,,10:35:00 PM,10:35:00 PM,Night,,
,,,,photo,negative,,11:13:00 PM,11:13:00 PM,Night,,
,,,,photo,neutral,,12:25:00 AM,12:25:00 AM,Late Night,,
,,,,photo,positive,,11:31:00 AM,11:31:00 AM,Afternoon,,
,,,,photo,neutral,,7:21:00 AM,7:21:00 AM,Morning,,
,,,,photo,positive,,5:20:00 PM,5:20:00 PM,Evening,,
,,,,photo,neutral,,10:43:00 PM,10:43:00 PM,Night,,
,,,,photo,negative,,12:31:00 AM,12:31:00 AM,Late Night,,
,,,,photo,positive,,7:47:00 PM,7:47:00 PM,Evening,,
,,,,photo,negative,,9:41:00 PM,9:41:00 PM,Evening,,
,,,,photo,positive,,5:25:00 PM,5:25:00 PM,Evening,,
,,,,photo,positive,,11:51:00 AM,11:51:00 AM,Afternoon,,
,,,,photo,negative,,2:39:00 AM,2:39:00 AM,Late Night,,
,,,,photo,positive,,8:49:00 AM,8:49:00 AM,Morning,,
,,,,photo,neutral,,11:14:00 AM,11:14:00 AM,Afternoon,,
,,,,photo,positive,,1:45:00 AM,1:45:00 AM,Late Night,,
,,,,photo,negative,,6:40:00 AM,6:40:00 AM,Morning,,
,,,,photo,negative,,10:11:00 AM,10:11:00 AM,Morning,,
,,,,photo,positive,,10:57:00 AM,10:57:00 AM,Morning,,
,,,,photo,positive,,10:17:00 PM,10:17:00 PM,Night,,
,,,,photo,negative,,6:28:00 PM,6:28:00 PM,Evening,,
,,,,photo,positive,,4:59:00 PM,4:59:00 PM,Afternoon,,
,,,,photo,neutral,,1:15:00 PM,1:15:00 PM,Afternoon,,
,,,,photo,negative,,6:36:00 PM,6:36:00 PM,Evening,,
,,,,photo,neutral,,11:53:00 AM,11:53:00 AM,Afternoon,,
,,,,photo,negative,,9:27:00 PM,9:27:00 PM,Evening,,
,,,,photo,negative,,12:40:00 AM,12:40:00 AM,Late Night,,
,,,,photo,positive,,4:21:00 PM,4:21:00 PM,Afternoon,,
,,,,photo,positive,,10:39:00 AM,10:39:00 AM,Morning,,
,,,,photo,positive,,4:11:00 AM,4:11:00 AM,Late Night,,
,,,,photo,positive,,8:28:00 AM,8:28:00 AM,Morning,,
,,,,photo,positive,,4:56:00 PM,4:56:00 PM,Afternoon,,
,,,,photo,positive,,10:00:00 AM,10:00:00 AM,Morning,,
,,,,photo,positive,,12:00:00 AM,12:00:00 AM,Late Night,,
,,,,photo,positive,,1:30:00 AM,1:30:00 AM,Late Night,,
,,,,photo,negative,,2:00:00 PM,2:00:00 PM,Afternoon,,
,,,,photo,positive,,10:11:00 AM,10:11:00 AM,Morning,,
,,,,photo,positive,,4:15:00 AM,4:15:00 AM,Late Night,,
,,,,photo,positive,,5:01:00 AM,5:01:00 AM,Late Night,,
,,,,photo,positive,,11:26:00 PM,11:26:00 PM,Night,,
,,,,photo,positive,,1:03:00 AM,1:03:00 AM,Late Night,,
,,,,photo,neutral,,10:07:00 AM,10:07:00 AM,Morning,,
,,,,photo,positive,,2:45:00 AM,2:45:00 AM,Late Night,,
,,,,photo,negative,,6:09:00 PM,6:09:00 PM,Evening,,
,,,,photo,positive,,12:36:00 AM,12:36:00 AM,Late Night,,
,,,,photo,negative,,4:05:00 PM,4:05:00 PM,Afternoon,,
,,,,photo,positive,,9:45:00 AM,9:45:00 AM,Morning,,
,,,,photo,positive,,12:54:00 PM,12:54:00 PM,Afternoon,,
,,,,photo,positive,,7:45:00 PM,7:45:00 PM,Evening,,
,,,,photo,negative,,7:32:00 AM,7:32:00 AM,Morning,,
,,,,photo,positive,,6:15:00 PM,6:15:00 PM,Evening,,
,,,,photo,positive,,5:28:00 AM,5:28:00 AM,Late Night,,
,,,,photo,positive,,12:12:00 PM,12:12:00 PM,Afternoon,,
,,,,photo,positive,,1:10:00 PM,1:10:00 PM,Afternoon,,
,,,,photo,neutral,,2:01:00 AM,2:01:00 AM,Late Night,,
,,,,photo,negative,,3:01:00 AM,3:01:00 AM,Late Night,,
,,,,photo,negative,,8:51:00 PM,8:51:00 PM,Evening,,
,,,,photo,positive,,4:32:00 AM,4:32:00 AM,Late Night,,
,,,,photo,positive,,2:53:00 AM,2:53:00 AM,Late Night,,
,,,,photo,positive,,1:31:00 AM,1:31:00 AM,Late Night,,
,,,,photo,positive,,5:20:00 PM,5:20:00 PM,Evening,,
,,,,photo,positive,,9:12:00 PM,9:12:00 PM,Evening,,
,,,,photo,positive,,3:49:00 AM,3:49:00 AM,Late Night,,
,,,,photo,positive,,10:30:00 AM,10:30:00 AM,Morning,,
,,,,photo,positive,,9:18:00 PM,9:18:00 PM,Evening,,
,,,,photo,positive,,7:54:00 AM,7:54:00 AM,Morning,,
,,,,photo,positive,,1:59:00 PM,1:59:00 PM,Afternoon,,
,,,,photo,positive,,4:47:00 PM,4:47:00 PM,Afternoon,,
,,,,photo,positive,,12:28:00 AM,12:28:00 AM,Late Night,,
,,,,photo,positive,,7:10:00 AM,7:10:00 AM,Morning,,
,,,,photo,positive,,7:15:00 PM,7:15:00 PM,Evening,,
,,,,photo,positive,,6:21:00 PM,6:21:00 PM,Evening,,
,,,,photo,positive,,10:34:00 PM,10:34:00 PM,Night,,
,,,,photo,positive,,5:05:00 AM,5:05:00 AM,Late Night,,
,,,,photo,positive,,4:37:00 PM,4:37:00 PM,Afternoon,,
,,,,photo,positive,,10:22:00 AM,10:22:00 AM,Morning,,
,,,,photo,positive,,1:03:00 AM,1:03:00 AM,Late Night,,
,,,,photo,positive,,8:45:00 PM,8:45:00 PM,Evening,,
,,,,photo,positive,,11:31:00 PM,11:31:00 PM,Night,,
,,,,photo,positive,,1:23:00 AM,1:23:00 AM,Late Night,,
,,,,photo,positive,,6:55:00 AM,6:55:00 AM,Morning,,
,,,,photo,positive,,1:16:00 AM,1:16:00 AM,Late Night,,
,,,,photo,positive,,5:25:00 AM,5:25:00 AM,Late Night,,
,,,,photo,positive,,3:03:00 PM,3:03:00 PM,Afternoon,,
,,,,photo,positive,,3:30:00 PM,3:30:00 PM,Afternoon,,
,,,,photo,positive,,12:48:00 AM,12:48:00 AM,Late Night,,
,,,,photo,positive,,12:35:00 PM,12:35:00 PM,Afternoon,,
,,,,photo,positive,,2:49:00 PM,2:49:00 PM,Afternoon,,
,,,,photo,positive,,3:09:00 AM,3:09:00 AM,Late Night,,
,,,,photo,positive,,2:50:00 PM,2:50:00 PM,Afternoon,,
,,,,photo,positive,,8:51:00 AM,8:51:00 AM,Morning,,
,,,,photo,positive,,10:06:00 PM,10:06:00 PM,Night,,
,,,,photo,positive,,8:01:00 AM,8:01:00 AM,Morning,,
,,,,photo,positive,,10:22:00 AM,10:22:00 AM,Morning,,
,,,,photo,positive,,7:38:00 PM,7:38:00 PM,Evening,,
,,,,photo,positive,,6:51:00 PM,6:51:00 PM,Evening,,
,,,,photo,positive,,7:53:00 PM,7:53:00 PM,Evening,,
,,,,photo,positive,,9:20:00 PM,9:20:00 PM,Evening,,
,,,,photo,positive,,9:11:00 PM,9:11:00 PM,Evening,,
,,,,photo,positive,,12:39:00 PM,12:39:00 PM,Afternoon,,
,,,,photo,positive,,1:22:00 PM,1:22:00 PM,Afternoon,,
,,,,photo,positive,,8:51:00 AM,8:51:00 AM,Morning,,
,,,,photo,positive,,5:18:00 AM,5:18:00 AM,Late Night,,
,,,,photo,positive,,10:44:00 PM,10:44:00 PM,Night,,
,,,,photo,positive,,6:12:00 AM,6:12:00 AM,Morning,,
,,,,photo,positive,,5:18:00 PM,5:18:00 PM,Evening,,
,,,,photo,positive,,7:00:00 AM,7:00:00 AM,Morning,,
,,,,photo,positive,,3:15:00 PM,3:15:00 PM,Afternoon,,
,,,,photo,positive,,6:19:00 AM,6:19:00 AM,Morning,,
,,,,photo,positive,,11:33:00 PM,11:33:00 PM,Night,,
,,,,photo,positive,,2:24:00 AM,2:24:00 AM,Late Night,,
,,,,photo,positive,,1:18:00 AM,1:18:00 AM,Late Night,,
,,,,photo,positive,,11:58:00 AM,11:58:00 AM,Afternoon,,
,,,,photo,positive,,5:03:00 AM,5:03:00 AM,Late Night,,
,,,,photo,positive,,11:39:00 AM,11:39:00 AM,Afternoon,,
,,,,photo,positive,,2:30:00 PM,2:30:00 PM,Afternoon,,
,,,,photo,positive,,4:35:00 PM,4:35:00 PM,Afternoon,,
,,,,photo,positive,,9:52:00 PM,9:52:00 PM,Evening,,
,,,,photo,positive,,12:24:00 AM,12:24:00 AM,Late Night,,
,,,,photo,positive,,3:10:00 PM,3:10:00 PM,Afternoon,,
,,,,photo,positive,,5:02:00 PM,5:02:00 PM,Evening,,
,,,,photo,positive,,9:07:00 AM,9:07:00 AM,Morning,,
,,,,photo,positive,,6:33:00 AM,6:33:00 AM,Morning,,
,,,,photo,positive,,11:03:00 AM,11:03:00 AM,Afternoon,,
,,,,photo,positive,,3:27:00 AM,3:27:00 AM,Late Night,,
,,,,photo,positive,,4:52:00 AM,4:52:00 AM,Late Night,,
,,,,photo,positive,,6:09:00 PM,6:09:00 PM,Evening,,
,,,,photo,positive,,2:11:00 PM,2:11:00 PM,Afternoon,,
,,,,photo,positive,,9:12:00 PM,9:12:00 PM,Evening,,
,,,,photo,positive,,3:52:00 AM,3:52:00 AM,Late Night,,
,,,,photo,positive,,9:39:00 PM,9:39:00 PM,Evening,,
,,,,photo,positive,,3:05:00 AM,3:05:00 AM,Late Night,,
,,,,photo,positive,,12:54:00 AM,12:54:00 AM,Late Night,,
,,,,photo,positive,,4:31:00 PM,4:31:00 PM,Afternoon,,
,,,,photo,positive,,9:22:00 PM,9:22:00 PM,Evening,,
,,,,photo,positive,,8:51:00 AM,8:51:00 AM,Morning,,
,,,,photo,positive,,9:35:00 PM,9:35:00 PM,Evening,,
,,,,photo,positive,,9:37:00 AM,9:37:00 AM,Morning,,
,,,,photo,positive,,11:39:00 AM,11:39:00 AM,Afternoon,,
,,,,photo,positive,,11:48:00 PM,11:48:00 PM,Night,,
,,,,photo,positive,,9:07:00 PM,9:07:00 PM,Evening,,
,,,,photo,positive,,12:44:00 AM,12:44:00 AM,Late Night,,
,,,,photo,positive,,8:15:00 AM,8:15:00 AM,Morning,,
,,,,photo,negative,,11:46:00 AM,11:46:00 AM,Afternoon,,
,,,,photo,neutral,,2:52:00 PM,2:52:00 PM,Afternoon,,
,,,,photo,neutral,,2:09:00 PM,2:09:00 PM,Afternoon,,
,,,,photo,neutral,,3:28:00 AM,3:28:00 AM,Late Night,,
,,,,photo,negative,,4:41:00 AM,4:41:00 AM,Late Night,,
,,,,photo,positive,,9:56:00 AM,9:56:00 AM,Morning,,
,,,,photo,negative,,2:12:00 PM,2:12:00 PM,Afternoon,,
,,,,photo,negative,,1:46:00 AM,1:46:00 AM,Late Night,,
,,,,photo,positive,,10:19:00 AM,10:19:00 AM,Morning,,
,,,,photo,positive,,7:45:00 PM,7:45:00 PM,Evening,,
,,,,photo,positive,,2:58:00 PM,2:58:00 PM,Afternoon,,
,,,,photo,negative,,12:02:00 AM,12:02:00 AM,Late Night,,
,,,,photo,negative,,7:29:00 PM,7:29:00 PM,Evening,,
,,,,photo,positive,,8:12:00 AM,8:12:00 AM,Morning,,
,,,,photo,negative,,7:06:00 PM,7:06:00 PM,Evening,,
,,,,photo,negative,,10:20:00 PM,10:20:00 PM,Night,,
,,,,photo,negative,,4:40:00 AM,4:40:00 AM,Late Night,,
,,,,photo,positive,,5:52:00 PM,5:52:00 PM,Evening,,
,,,,photo,negative,,7:15:00 PM,7:15:00 PM,Evening,,
,,,,photo,positive,,9:47:00 PM,9:47:00 PM,Evening,,
,,,,photo,negative,,8:36:00 PM,8:36:00 PM,Evening,,
,,,,photo,negative,,2:58:00 AM,2:58:00 AM,Late Night,,
,,,,photo,positive,,9:55:00 PM,9:55:00 PM,Evening,,
,,,,photo,positive,,11:27:00 AM,11:27:00 AM,Afternoon,,
,,,,photo,positive,,5:33:00 PM,5:33:00 PM,Evening,,
,,,,photo,negative,,11:28:00 AM,11:28:00 AM,Afternoon,,
,,,,photo,negative,,9:57:00 AM,9:57:00 AM,Morning,,
,,,,photo,neutral,,12:07:00 AM,12:07:00 AM,Late Night,,
,,,,photo,negative,,2:25:00 PM,2:25:00 PM,Afternoon,,
,,,,photo,positive,,5:37:00 AM,5:37:00 AM,Late Night,,
,,,,photo,positive,,8:57:00 PM,8:57:00 PM,Evening,,
,,,,photo,positive,,7:01:00 AM,7:01:00 AM,Morning,,
,,,,photo,neutral,,1:31:00 AM,1:31:00 AM,Late Night,,
,,,,photo,neutral,,3:14:00 AM,3:14:00 AM,Late Night,,
,,,,photo,positive,,5:32:00 PM,5:32:00 PM,Evening,,
,,,,photo,positive,,8:42:00 PM,8:42:00 PM,Evening,,
,,,,photo,positive,,3:01:00 PM,3:01:00 PM,Afternoon,,
,,,,photo,negative,,12:49:00 AM,12:49:00 AM,Late Night,,
,,,,photo,positive,,3:12:00 PM,3:12:00 PM,Afternoon,,
,,,,photo,positive,,11:45:00 PM,11:45:00 PM,Night,,
,,,,photo,positive,,9:49:00 AM,9:49:00 AM,Morning,,
,,,,photo,positive,,11:35:00 PM,11:35:00 PM,Night,,
,,,,photo,negative,,5:56:00 PM,5:56:00 PM,Evening,,
,,,,photo,positive,,10:57:00 PM,10:57:00 PM,Night,,
,,,,photo,positive,,9:57:00 AM,9:57:00 AM,Morning,,
,,,,photo,negative,,2:52:00 AM,2:52:00 AM,Late Night,,
,,,,photo,positive,,2:07:00 AM,2:07:00 AM,Late Night,,
,,,,photo,negative,,11:32:00 PM,11:32:00 PM,Night,,
,,,,photo,negative,,7:53:00 AM,7:53:00 AM,Morning,,
,,,,photo,negative,,8:13:00 PM,8:13:00 PM,Evening,,
,,,,photo,positive,,4:02:00 AM,4:02:00 AM,Late Night,,
,,,,photo,positive,,12:10:00 AM,12:10:00 AM,Late Night,,
,,,,photo,neutral,,2:42:00 PM,2:42:00 PM,Afternoon,,
,,,,photo,positive,,7:19:00 AM,7:19:00 AM,Morning,,
,,,,photo,negative,,6:23:00 PM,6:23:00 PM,Evening,,
,,,,photo,positive,,11:31:00 AM,11:31:00 AM,Afternoon,,
,,,,photo,positive,,3:29:00 AM,3:29:00 AM,Late Night,,
,,,,photo,negative,,3:59:00 PM,3:59:00 PM,Afternoon,,
,,,,photo,neutral,,6:02:00 PM,6:02:00 PM,Evening,,
,,,,photo,neutral,,3:24:00 PM,3:24:00 PM,Afternoon,,
,,,,photo,positive,,10:19:00 AM,10:19:00 AM,Morning,,
,,,,photo,positive,,11:02:00 PM,11:02:00 PM,Night,,
,,,,photo,negative,,11:08:00 PM,11:08:00 PM,Night,,
,,,,photo,positive,,3:58:00 AM,3:58:00 AM,Late Night,,
,,,,photo,neutral,,8:12:00 AM,8:12:00 AM,Morning,,
,,,,photo,neutral,,3:12:00 PM,3:12:00 PM,Afternoon,,
,,,,photo,negative,,4:32:00 PM,4:32:00 PM,Afternoon,,
,,,,photo,negative,,1:51:00 PM,1:51:00 PM,Afternoon,,
,,,,photo,positive,,8:43:00 PM,8:43:00 PM,Evening,,
,,,,photo,positive,,11:54:00 AM,11:54:00 AM,Afternoon,,
,,,,photo,positive,,2:39:00 PM,2:39:00 PM,Afternoon,,
,,,,photo,positive,,11:49:00 AM,11:49:00 AM,Afternoon,,
,,,,photo,negative,,5:41:00 PM,5:41:00 PM,Evening,,
,,,,photo,neutral,,8:07:00 AM,8:07:00 AM,Morning,,
,,,,photo,positive,,8:49:00 PM,8:49:00 PM,Evening,,
,,,,photo,positive,,8:40:00 AM,8:40:00 AM,Morning,,
,,,,photo,neutral,,10:15:00 PM,10:15:00 PM,Night,,
,,,,photo,positive,,11:27:00 PM,11:27:00 PM,Night,,
,,,,photo,negative,,5:20:00 AM,5:20:00 AM,Late Night,,
,,,,photo,positive,,9:42:00 PM,9:42:00 PM,Evening,,
,,,,photo,positive,,10:44:00 AM,10:44:00 AM,Morning,,
,,,,photo,negative,,10:22:00 AM,10:22:00 AM,Morning,,
,,,,photo,positive,,10:28:00 AM,10:28:00 AM,Morning,,
,,,,photo,positive,,11:22:00 PM,11:22:00 PM,Night,,
,,,,photo,negative,,9:17:00 AM,9:17:00 AM,Morning,,
,,,,photo,positive,,6:35:00 AM,6:35:00 AM,Morning,,
,,,,photo,negative,,6:16:00 AM,6:16:00 AM,Morning,,
,,,,photo,negative,,12:48:00 PM,12:48:00 PM,Afternoon,,
,,,,photo,positive,,4:17:00 PM,4:17:00 PM,Afternoon,,
,,,,photo,negative,,8:11:00 AM,8:11:00 AM,Morning,,
,,,,photo,positive,,3:41:00 AM,3:41:00 AM,Late Night,,
,,,,photo,neutral,,3:22:00 PM,3:22:00 PM,Afternoon,,
,,,,photo,positive,,12:18:00 AM,12:18:00 AM,Late Night,,
,,,,photo,negative,,11:22:00 PM,11:22:00 PM,Night,,
,,,,photo,neutral,,7:06:00 PM,7:06:00 PM,Evening,,
,,,,photo,positive,,10:52:00 AM,10:52:00 AM,Morning,,
,,,,photo,positive,,6:10:00 AM,6:10:00 AM,Morning,,
,,,,photo,neutral,,9:24:00 AM,9:24:00 AM,Morning,,
,,,,photo,positive,,8:58:00 AM,8:58:00 AM,Morning,,
,,,,photo,neutral,,12:32:00 AM,12:32:00 AM,Late Night,,
,,,,photo,negative,,3:04:00 AM,3:04:00 AM,Late Night,,
